algoritme,score,housecount
Random,17150205.0,40
algoritme,score,housecount
Random,16712535.0,40
algoritme,score,housecount
Random,17300880.0,40
algoritme,score,housecount
Random,16830750.0,40
algoritme,score,housecount
Random,17306535.0,40
algoritme,score,housecount
Random,16254195.0,40
algoritme,score,housecount
Random,16860885.0,40
algoritme,score,housecount
Random,16750215.0,40
algoritme,score,housecount
Random,17069205.0,40
algoritme,score,housecount
Random,17052075.0,40
algoritme,score,housecount
Random,16806510.0,40
algoritme,score,housecount
Random,17226090.0,40
algoritme,score,housecount
Random,17493450.0,40
algoritme,score,housecount
Random,16604415.0,40
algoritme,score,housecount
Random,17153145.0,40
algoritme,score,housecount
Random,17316165.0,40
algoritme,score,housecount
Random,16632150.0,40
algoritme,score,housecount
Random,16722030.0,40
algoritme,score,housecount
Random,17221035.0,40
algoritme,score,housecount
Random,16665420.0,40
algoritme,score,housecount
Random,16525875.0,40
algoritme,score,housecount
Random,17138880.0,40
algoritme,score,housecount
Random,16837470.0,40
algoritme,score,housecount
Random,17130720.0,40
algoritme,score,housecount
Random,16693410.0,40
algoritme,score,housecount
Random,16344345.0,40
algoritme,score,housecount
Random,16719480.0,40
algoritme,score,housecount
Random,17401920.0,40
algoritme,score,housecount
Random,17152800.0,40
algoritme,score,housecount
Random,16202400.0,40
algoritme,score,housecount
Random,16480935.0,40
algoritme,score,housecount
Random,16989975.0,40
algoritme,score,housecount
Random,16615290.0,40
algoritme,score,housecount
Random,16175565.0,40
algoritme,score,housecount
Random,16835070.0,40
algoritme,score,housecount
Random,16711575.0,40
algoritme,score,housecount
Random,16931895.0,40
algoritme,score,housecount
Random,17434770.0,40
algoritme,score,housecount
Random,16706580.0,40
algoritme,score,housecount
Random,16553595.0,40
algoritme,score,housecount
Random,16928895.0,40
algoritme,score,housecount
Random,16322370.0,40
algoritme,score,housecount
Random,17170395.0,40
algoritme,score,housecount
Random,17234115.0,40
algoritme,score,housecount
Random,17314305.0,40
algoritme,score,housecount
Random,16560255.0,40
algoritme,score,housecount
Random,16641450.0,40
algoritme,score,housecount
Random,16964850.0,40
algoritme,score,housecount
Random,16680585.0,40
algoritme,score,housecount
Random,16107330.0,40
algoritme,score,housecount
Random,16811535.0,40
algoritme,score,housecount
Random,17874120.0,40
algoritme,score,housecount
Random,16740000.0,40
algoritme,score,housecount
Random,16468545.0,40
algoritme,score,housecount
Random,16693785.0,40
algoritme,score,housecount
Random,16824255.0,40
algoritme,score,housecount
Random,16588935.0,40
algoritme,score,housecount
Random,16474950.0,40
algoritme,score,housecount
Random,16702860.0,40
algoritme,score,housecount
Random,16837470.0,40
algoritme,score,housecount
Random,17351220.0,40
algoritme,score,housecount
Random,17056770.0,40
algoritme,score,housecount
Random,17463630.0,40
algoritme,score,housecount
Random,16874475.0,40
algoritme,score,housecount
Random,16136325.0,40
algoritme,score,housecount
Random,16696485.0,40
algoritme,score,housecount
Random,16638255.0,40
algoritme,score,housecount
Random,16398120.0,40
algoritme,score,housecount
Random,16785735.0,40
algoritme,score,housecount
Random,17049510.0,40
algoritme,score,housecount
Random,16711065.0,40
algoritme,score,housecount
Random,16777950.0,40
algoritme,score,housecount
Random,17024835.0,40
algoritme,score,housecount
Random,17156355.0,40
algoritme,score,housecount
Random,16946955.0,40
algoritme,score,housecount
Random,16918635.0,40
algoritme,score,housecount
Random,17302035.0,40
algoritme,score,housecount
Random,16657755.0,40
algoritme,score,housecount
Random,16687545.0,40
algoritme,score,housecount
Random,16930035.0,40
algoritme,score,housecount
Random,17410830.0,40
algoritme,score,housecount
Random,16740210.0,40
algoritme,score,housecount
Random,17392530.0,40
algoritme,score,housecount
Random,17459130.0,40
algoritme,score,housecount
Random,16592310.0,40
algoritme,score,housecount
Random,16688850.0,40
algoritme,score,housecount
Random,16978665.0,40
algoritme,score,housecount
Random,16437720.0,40
algoritme,score,housecount
Random,17065275.0,40
algoritme,score,housecount
Random,17413515.0,40
algoritme,score,housecount
Random,16866525.0,40
algoritme,score,housecount
Random,17478360.0,40
algoritme,score,housecount
Random,17069190.0,40
algoritme,score,housecount
Random,16911975.0,40
algoritme,score,housecount
Random,17092425.0,40
algoritme,score,housecount
Random,17189775.0,40
algoritme,score,housecount
Random,16999710.0,40
algoritme,score,housecount
Random,16400295.0,40
algoritme,score,housecount
Random,17494095.0,40
algoritme,score,housecount
Random,17351520.0,40
algoritme,score,housecount
Random,16836780.0,40
algoritme,score,housecount
Random,16890090.0,40
algoritme,score,housecount
Random,17256750.0,40
algoritme,score,housecount
Random,16747605.0,40
algoritme,score,housecount
Random,17144025.0,40
algoritme,score,housecount
Random,16864335.0,40
algoritme,score,housecount
Random,16857165.0,40
algoritme,score,housecount
Random,17436690.0,40
algoritme,score,housecount
Random,16714875.0,40
algoritme,score,housecount
Random,16889880.0,40
algoritme,score,housecount
Random,17443860.0,40
algoritme,score,housecount
Random,16820145.0,40
algoritme,score,housecount
Random,16518570.0,40
algoritme,score,housecount
Random,16537860.0,40
algoritme,score,housecount
Random,17409330.0,40
algoritme,score,housecount
Random,16882830.0,40
algoritme,score,housecount
Random,16575105.0,40
algoritme,score,housecount
Random,16928835.0,40
algoritme,score,housecount
Random,16828125.0,40
algoritme,score,housecount
Random,17022855.0,40
algoritme,score,housecount
Random,18019530.0,40
algoritme,score,housecount
Random,17081100.0,40
algoritme,score,housecount
Random,16873110.0,40
algoritme,score,housecount
Random,17293875.0,40
algoritme,score,housecount
Random,16829670.0,40
algoritme,score,housecount
Random,17008035.0,40
algoritme,score,housecount
Random,17266605.0,40
algoritme,score,housecount
Random,17523240.0,40
algoritme,score,housecount
Random,16377165.0,40
algoritme,score,housecount
Random,17330985.0,40
algoritme,score,housecount
Random,17394000.0,40
algoritme,score,housecount
Random,17155725.0,40
algoritme,score,housecount
Random,17062050.0,40
algoritme,score,housecount
Random,17235240.0,40
algoritme,score,housecount
Random,16704240.0,40
algoritme,score,housecount
Random,16762665.0,40
algoritme,score,housecount
Random,16516800.0,40
algoritme,score,housecount
Random,16478670.0,40
algoritme,score,housecount
Random,17101575.0,40
algoritme,score,housecount
Random,16869060.0,40
algoritme,score,housecount
Random,17108235.0,40
algoritme,score,housecount
Random,17276610.0,40
algoritme,score,housecount
Random,16669785.0,40
algoritme,score,housecount
Random,16059750.0,40
algoritme,score,housecount
Random,16719195.0,40
algoritme,score,housecount
Random,16623750.0,40
algoritme,score,housecount
Random,17036730.0,40
algoritme,score,housecount
Random,16596075.0,40
algoritme,score,housecount
Random,17126295.0,40
algoritme,score,housecount
Random,16576215.0,40
algoritme,score,housecount
Random,16808055.0,40
algoritme,score,housecount
Random,16685040.0,40
algoritme,score,housecount
Random,16970940.0,40
algoritme,score,housecount
Random,17054130.0,40
algoritme,score,housecount
Random,16729500.0,40
algoritme,score,housecount
Random,17027220.0,40
algoritme,score,housecount
Random,16847160.0,40
algoritme,score,housecount
Random,17466315.0,40
algoritme,score,housecount
Random,16610490.0,40
algoritme,score,housecount
Random,17029935.0,40
algoritme,score,housecount
Random,17067630.0,40
algoritme,score,housecount
Random,16852530.0,40
algoritme,score,housecount
Random,17084370.0,40
algoritme,score,housecount
Random,17100930.0,40
algoritme,score,housecount
Random,16639500.0,40
algoritme,score,housecount
Random,16889700.0,40
algoritme,score,housecount
Random,16951980.0,40
algoritme,score,housecount
Random,16399935.0,40
algoritme,score,housecount
Random,16560915.0,40
algoritme,score,housecount
Random,16827240.0,40
algoritme,score,housecount
Random,16520070.0,40
algoritme,score,housecount
Random,17650425.0,40
algoritme,score,housecount
Random,17003775.0,40
algoritme,score,housecount
Random,16289610.0,40
algoritme,score,housecount
Random,17434740.0,40
algoritme,score,housecount
Random,16861425.0,40
algoritme,score,housecount
Random,17702280.0,40
algoritme,score,housecount
Random,16563105.0,40
algoritme,score,housecount
Random,17507775.0,40
