algoritme,score,housecount
Random,16784670.0,40
algoritme,score,housecount
Random,16271055.0,40
algoritme,score,housecount
Random,17310150.0,40
algoritme,score,housecount
Random,17222025.0,40
algoritme,score,housecount
Random,17073915.0,40
algoritme,score,housecount
Random,16827930.0,40
algoritme,score,housecount
Random,17721120.0,40
algoritme,score,housecount
Random,17027385.0,40
algoritme,score,housecount
Random,17308575.0,40
algoritme,score,housecount
Random,16635405.0,40
algoritme,score,housecount
Random,16559355.0,40
algoritme,score,housecount
Random,16506075.0,40
algoritme,score,housecount
Random,17418870.0,40
algoritme,score,housecount
Random,17079960.0,40
algoritme,score,housecount
Random,16872225.0,40
algoritme,score,housecount
Random,17705070.0,40
algoritme,score,housecount
Random,16894950.0,40
algoritme,score,housecount
Random,17226795.0,40
algoritme,score,housecount
Random,16752630.0,40
algoritme,score,housecount
Random,17219730.0,40
algoritme,score,housecount
Random,17014005.0,40
algoritme,score,housecount
Random,16512255.0,40
algoritme,score,housecount
Random,16489200.0,40
algoritme,score,housecount
Random,16717080.0,40
algoritme,score,housecount
Random,17067345.0,40
algoritme,score,housecount
Random,16845330.0,40
algoritme,score,housecount
Random,16331835.0,40
algoritme,score,housecount
Random,16634400.0,40
algoritme,score,housecount
Random,17460555.0,40
algoritme,score,housecount
Random,16714875.0,40
algoritme,score,housecount
Random,16959840.0,40
algoritme,score,housecount
Random,16436430.0,40
algoritme,score,housecount
Random,16503570.0,40
algoritme,score,housecount
Random,16769790.0,40
algoritme,score,housecount
Random,17053905.0,40
algoritme,score,housecount
Random,17870925.0,40
algoritme,score,housecount
Random,16547610.0,40
algoritme,score,housecount
Random,17104440.0,40
algoritme,score,housecount
Random,17724885.0,40
algoritme,score,housecount
Random,17060985.0,40
algoritme,score,housecount
Random,16571715.0,40
algoritme,score,housecount
Random,16589430.0,40
algoritme,score,housecount
Random,16820640.0,40
algoritme,score,housecount
Random,16745925.0,40
algoritme,score,housecount
Random,16713495.0,40
algoritme,score,housecount
Random,16803900.0,40
algoritme,score,housecount
Random,17745315.0,40
algoritme,score,housecount
Random,16966665.0,40
algoritme,score,housecount
Random,17325675.0,40
algoritme,score,housecount
Random,17394765.0,40
algoritme,score,housecount
Random,17276445.0,40
algoritme,score,housecount
Random,16498350.0,40
algoritme,score,housecount
Random,17020965.0,40
algoritme,score,housecount
Random,16790640.0,40
algoritme,score,housecount
Random,16625940.0,40
algoritme,score,housecount
Random,17397315.0,40
algoritme,score,housecount
Random,17162145.0,40
algoritme,score,housecount
Random,17274855.0,40
algoritme,score,housecount
Random,16877550.0,40
