Random,24131400.0,60,"[[188, 122, 244, 32], [16, 263, 160, 138]]"
algoritme,score,housecount,water
Random,23752380.0,60,"[[254, 268, 326, 165], [82, 302, 175, 134]]"
algoritme,score,housecount,water
Random,24208740.0,60,"[[53, 258, 293, 167], [279, 162, 303, 112]]"
algoritme,score,housecount,water
Random,23467515.0,60,"[[69, 175, 166, 141], [188, 238, 225, 224], [137, 115, 335, 21], [278, 197, 296, 163]]"
algoritme,score,housecount,water
Random,23653095.0,60,"[[218, 118, 296, 87], [144, 54, 221, 9], [203, 270, 347, 151], [349, 245, 356, 242]]"
algoritme,score,housecount,water
Random,23451885.0,60,"[[76, 193, 220, 33]]"
algoritme,score,housecount,water
Random,23914590.0,60,"[[148, 260, 328, 132]]"
algoritme,score,housecount,water
Random,23474940.0,60,"[[127, 222, 185, 71], [259, 230, 354, 136], [212, 122, 249, 36], [54, 240, 116, 205]]"
algoritme,score,housecount,water
Random,23607810.0,60,"[[250, 235, 268, 212], [104, 279, 171, 160], [200, 169, 347, 90], [158, 127, 198, 51]]"
algoritme,score,housecount,water
Random,24036810.0,60,"[[107, 286, 347, 190]]"
algoritme,score,housecount,water
Random,23857605.0,60,"[[192, 243, 298, 125], [49, 297, 91, 224], [48, 192, 127, 123], [159, 312, 224, 281]]"
algoritme,score,housecount,water
Random,24291735.0,60,"[[35, 179, 79, 83], [81, 152, 273, 54]]"
algoritme,score,housecount,water
Random,23754105.0,60,"[[79, 284, 200, 101], [292, 227, 331, 204]]"
algoritme,score,housecount,water
Random,23873085.0,60,"[[47, 65, 127, 10], [19, 310, 60, 198], [83, 244, 256, 191], [147, 93, 266, 52]]"
algoritme,score,housecount,water
Random,24003150.0,60,"[[189, 231, 197, 227], [90, 302, 188, 123], [254, 139, 290, 21], [43, 280, 72, 238]]"
algoritme,score,housecount,water
Random,23619720.0,60,"[[11, 129, 67, 30], [126, 225, 342, 144]]"
algoritme,score,housecount,water
Random,23765220.0,60,"[[107, 316, 347, 220]]"
algoritme,score,housecount,water
Random,23819445.0,60,"[[26, 136, 266, 40]]"
algoritme,score,housecount,water
Random,23778045.0,60,"[[113, 207, 353, 130], [2, 204, 42, 90]]"
algoritme,score,housecount,water
Random,23700135.0,60,"[[89, 221, 329, 125]]"
algoritme,score,housecount,water
Random,23548710.0,60,"[[235, 278, 323, 50], [141, 141, 234, 109]]"
algoritme,score,housecount,water
Random,23902380.0,60,"[[175, 150, 244, 35], [93, 232, 164, 214], [301, 267, 352, 160], [26, 314, 161, 252]]"
algoritme,score,housecount,water
Random,24081405.0,60,"[[52, 198, 244, 78]]"
algoritme,score,housecount,water
Random,23739480.0,60,"[[103, 211, 241, 173], [22, 66, 147, 22], [257, 261, 315, 49]]"
algoritme,score,housecount,water
Random,23864760.0,60,"[[92, 306, 182, 50]]"
algoritme,score,housecount,water
Random,23607435.0,60,"[[200, 206, 326, 64], [19, 189, 97, 123]]"
algoritme,score,housecount,water
Random,23691465.0,60,"[[34, 246, 214, 118]]"
algoritme,score,housecount,water
Random,24169170.0,60,"[[55, 43, 203, 1], [112, 308, 244, 230], [134, 191, 270, 143]]"
algoritme,score,housecount,water
Random,23817165.0,60,"[[14, 314, 110, 74]]"
algoritme,score,housecount,water
Random,23761575.0,60,"[[188, 256, 332, 96]]"
algoritme,score,housecount,water
Random,23625375.0,60,"[[138, 199, 318, 71]]"
algoritme,score,housecount,water
Random,23645880.0,60,"[[8, 296, 79, 182], [274, 284, 319, 143], [20, 130, 161, 69]]"
algoritme,score,housecount,water
Random,23959875.0,60,"[[14, 247, 270, 157]]"
algoritme,score,housecount,water
Random,23579730.0,60,"[[257, 224, 353, 19], [105, 109, 175, 61]]"
algoritme,score,housecount,water
Random,23811330.0,60,"[[137, 247, 309, 201], [139, 182, 172, 77], [18, 278, 125, 169]]"
algoritme,score,housecount,water
Random,23663745.0,60,"[[143, 301, 242, 99], [327, 160, 345, 111], [298, 257, 352, 217]]"
algoritme,score,housecount,water
Random,24169830.0,60,"[[94, 305, 158, 197], [149, 187, 341, 103]]"
algoritme,score,housecount,water
Random,23656950.0,60,"[[185, 305, 344, 178], [285, 161, 324, 88]]"
algoritme,score,housecount,water
Random,24338850.0,60,"[[191, 251, 311, 59]]"
algoritme,score,housecount,water
Random,23876340.0,60,"[[10, 257, 170, 113]]"
algoritme,score,housecount,water
Random,24172740.0,60,"[[14, 311, 152, 152], [181, 94, 242, 76]]"
algoritme,score,housecount,water
Random,23839425.0,60,"[[44, 306, 284, 210]]"
algoritme,score,housecount,water
Random,24131610.0,60,"[[75, 314, 199, 158], [283, 90, 349, 34]]"
algoritme,score,housecount,water
Random,23580120.0,60,"[[173, 263, 353, 135]]"
algoritme,score,housecount,water
Random,24011925.0,60,"[[186, 198, 238, 125], [249, 123, 341, 66], [38, 144, 138, 4]]"
algoritme,score,housecount,water
Random,23728605.0,60,"[[73, 237, 201, 57]]"
algoritme,score,housecount,water
Random,23605755.0,60,"[[40, 142, 280, 46]]"
algoritme,score,housecount,water
Random,23841855.0,60,"[[250, 98, 278, 28], [68, 150, 223, 14]]"
algoritme,score,housecount,water
Random,24363930.0,60,"[[278, 203, 283, 193], [2, 239, 124, 71], [176, 272, 205, 186]]"
algoritme,score,housecount,water
Random,23709450.0,60,"[[111, 304, 207, 64]]"
algoritme,score,housecount,water
Random,24308475.0,60,"[[42, 267, 282, 171]]"
algoritme,score,housecount,water
Random,23733000.0,60,"[[3, 260, 243, 164]]"
algoritme,score,housecount,water
Random,24344310.0,60,"[[33, 110, 270, 40], [273, 212, 359, 137]]"
algoritme,score,housecount,water
Random,24076920.0,60,"[[60, 236, 204, 76]]"
algoritme,score,housecount,water
Random,24025500.0,60,"[[162, 302, 306, 142]]"
algoritme,score,housecount,water
Random,24071475.0,60,"[[207, 279, 345, 114], [9, 61, 18, 31]]"
algoritme,score,housecount,water
Random,23714085.0,60,"[[16, 268, 196, 196], [135, 82, 295, 19]]"
algoritme,score,housecount,water
Random,24174030.0,60,"[[261, 303, 337, 225], [171, 181, 295, 43]]"
algoritme,score,housecount,water
Random,23551110.0,60,"[[250, 235, 355, 20], [245, 303, 278, 293], [238, 181, 247, 166]]"
algoritme,score,housecount,water
Random,24052125.0,60,"[[257, 282, 317, 128], [67, 309, 167, 171]]"
algoritme,score,housecount,water
Random,24127620.0,60,"[[140, 249, 234, 91], [260, 264, 335, 173], [109, 311, 138, 280], [154, 18, 183, 2]]"
algoritme,score,housecount,water
Random,23566230.0,60,"[[58, 253, 142, 46], [172, 244, 223, 169], [214, 86, 277, 57]]"
algoritme,score,housecount,water
Random,23819115.0,60,"[[189, 190, 338, 37], [74, 106, 101, 97]]"
algoritme,score,housecount,water
Random,23748405.0,60,"[[142, 205, 334, 85]]"
algoritme,score,housecount,water
Random,23554530.0,60,"[[7, 125, 199, 5]]"
algoritme,score,housecount,water
Random,24009495.0,60,"[[77, 295, 257, 167]]"
algoritme,score,housecount,water
Random,23859810.0,60,"[[284, 295, 350, 70], [156, 233, 247, 143]]"
algoritme,score,housecount,water
Random,23595495.0,60,"[[129, 300, 247, 237], [7, 303, 76, 219], [247, 319, 337, 276], [57, 195, 102, 63]]"
algoritme,score,housecount,water
Random,23820255.0,60,"[[81, 158, 261, 30]]"
algoritme,score,housecount,water
Random,23440290.0,60,"[[111, 138, 344, 58], [135, 171, 163, 145], [60, 310, 162, 274]]"
algoritme,score,housecount,water
Random,24359715.0,60,"[[157, 245, 305, 160], [222, 124, 310, 44], [64, 250, 154, 212]]"
algoritme,score,housecount,water
Random,24189300.0,60,"[[90, 273, 346, 183]]"
algoritme,score,housecount,water
Random,24059910.0,60,"[[116, 260, 260, 100]]"
algoritme,score,housecount,water
Random,23539470.0,60,"[[135, 271, 263, 106], [261, 98, 341, 74]]"
algoritme,score,housecount,water
Random,24051660.0,60,"[[73, 175, 198, 31], [88, 318, 214, 278]]"
algoritme,score,housecount,water
Random,23335845.0,60,"[[9, 252, 57, 201], [163, 226, 262, 18]]"
algoritme,score,housecount,water
Random,23720970.0,60,"[[249, 223, 343, 163], [84, 151, 108, 119], [32, 298, 186, 190]]"
algoritme,score,housecount,water
Random,24090720.0,60,"[[114, 110, 152, 80], [130, 232, 158, 139], [194, 159, 338, 25]]"
algoritme,score,housecount,water
Random,23941305.0,60,"[[216, 251, 229, 231], [81, 165, 149, 38], [247, 227, 315, 19]]"
algoritme,score,housecount,water
Random,23665185.0,60,"[[5, 181, 125, 27], [226, 132, 346, 94]]"
algoritme,score,housecount,water
Random,23917005.0,60,"[[159, 314, 351, 194]]"
algoritme,score,housecount,water
Random,23869245.0,60,"[[57, 192, 237, 64]]"
algoritme,score,housecount,water
Random,23811285.0,60,"[[134, 302, 214, 14]]"
algoritme,score,housecount,water
Random,23310540.0,60,"[[13, 258, 103, 2]]"
algoritme,score,housecount,water
Random,23834250.0,60,"[[184, 264, 274, 66], [79, 93, 169, 35]]"
algoritme,score,housecount,water
Random,23664915.0,60,"[[103, 108, 340, 37], [212, 194, 321, 137]]"
algoritme,score,housecount,water
Random,23859840.0,60,"[[3, 99, 147, 12], [166, 181, 229, 55], [106, 218, 205, 192]]"
algoritme,score,housecount,water
Random,23848425.0,60,"[[10, 274, 202, 154]]"
algoritme,score,housecount,water
Random,23779260.0,60,"[[103, 297, 239, 141], [252, 258, 278, 248], [227, 70, 250, 2]]"
algoritme,score,housecount,water
Random,23940720.0,60,"[[168, 46, 203, 8], [207, 136, 302, 47], [97, 228, 255, 180], [234, 314, 341, 261]]"
algoritme,score,housecount,water
Random,23735430.0,60,"[[26, 110, 181, 38], [17, 319, 77, 121]]"
algoritme,score,housecount,water
Random,24348375.0,60,"[[39, 303, 167, 123]]"
algoritme,score,housecount,water
Random,23604555.0,60,"[[245, 316, 329, 252], [30, 274, 122, 230], [149, 199, 297, 107]]"
algoritme,score,housecount,water
Random,23631810.0,60,"[[18, 286, 108, 30]]"
algoritme,score,housecount,water
Random,24155100.0,60,"[[192, 290, 340, 234], [284, 101, 330, 67], [77, 177, 234, 93]]"
algoritme,score,housecount,water
Random,23565945.0,60,"[[25, 231, 95, 59], [42, 310, 128, 235], [131, 204, 181, 113]]"
algoritme,score,housecount,water
Random,24320640.0,60,"[[37, 270, 217, 142]]"
algoritme,score,housecount,water
Random,23671785.0,60,"[[68, 230, 324, 140]]"
algoritme,score,housecount,water
Random,24317025.0,60,"[[14, 244, 81, 221], [122, 210, 218, 64], [10, 136, 45, 60], [240, 156, 331, 103]]"
algoritme,score,housecount,water
Random,23716710.0,60,"[[151, 240, 311, 96]]"
algoritme,score,housecount,water
Random,24483000.0,60,"[[313, 292, 342, 270], [276, 212, 294, 164], [46, 316, 167, 138]]"
algoritme,score,housecount,water
Random,24202155.0,60,"[[199, 100, 295, 44], [20, 181, 148, 43]]"
algoritme,score,housecount,water
Random,23638065.0,60,"[[39, 195, 231, 75]]"
algoritme,score,housecount,water
Random,23794845.0,60,"[[5, 288, 293, 208]]"
algoritme,score,housecount,water
Random,23837205.0,60,"[[166, 226, 294, 46]]"
algoritme,score,housecount,water
Random,23816040.0,60,"[[267, 156, 312, 11], [14, 309, 155, 210], [132, 159, 168, 88]]"
algoritme,score,housecount,water
Random,23813820.0,60,"[[139, 317, 343, 221], [228, 143, 292, 89]]"
algoritme,score,housecount,water
Random,24180465.0,60,"[[111, 159, 198, 98], [254, 197, 277, 183], [30, 185, 72, 77], [180, 320, 305, 217]]"
algoritme,score,housecount,water
Random,23922675.0,60,"[[188, 124, 316, 22], [151, 254, 255, 158]]"
algoritme,score,housecount,water
Random,24301500.0,60,"[[200, 269, 344, 109]]"
algoritme,score,housecount,water
Random,24027855.0,60,"[[65, 302, 105, 196], [104, 175, 235, 55], [293, 108, 337, 38]]"
algoritme,score,housecount,water
Random,23628075.0,60,"[[77, 246, 315, 185], [60, 170, 146, 131], [55, 316, 131, 248]]"
algoritme,score,housecount,water
Random,23482995.0,60,"[[187, 297, 321, 132], [329, 206, 359, 175]]"
algoritme,score,housecount,water
Random,23579745.0,60,"[[1, 200, 181, 72]]"
algoritme,score,housecount,water
Random,24018525.0,60,"[[11, 286, 139, 106]]"
algoritme,score,housecount,water
Random,23776710.0,60,"[[68, 149, 228, 5]]"
algoritme,score,housecount,water
Random,23569965.0,60,"[[57, 297, 153, 57]]"
algoritme,score,housecount,water
Random,24105885.0,60,"[[39, 279, 85, 117], [295, 170, 346, 0], [243, 115, 293, 22], [90, 129, 153, 93]]"
algoritme,score,housecount,water
Random,23802585.0,60,"[[43, 167, 283, 71]]"
algoritme,score,housecount,water
Random,24302490.0,60,"[[122, 285, 307, 226], [121, 173, 191, 101], [1, 162, 110, 97]]"
algoritme,score,housecount,water
Random,23822970.0,60,"[[44, 158, 284, 62]]"
algoritme,score,housecount,water
Random,23945475.0,60,"[[84, 269, 104, 207], [139, 310, 239, 92]]"
algoritme,score,housecount,water
Random,23488335.0,60,"[[78, 313, 118, 218], [13, 155, 173, 55], [177, 144, 237, 90]]"
algoritme,score,housecount,water
Random,23851440.0,60,"[[105, 280, 285, 152]]"
algoritme,score,housecount,water
Random,24100200.0,60,"[[30, 195, 210, 67]]"
algoritme,score,housecount,water
Random,24238320.0,60,"[[114, 177, 144, 153], [48, 298, 133, 254], [217, 306, 301, 201], [112, 102, 234, 22]]"
algoritme,score,housecount,water
Random,24188025.0,60,"[[111, 134, 291, 49], [291, 185, 351, 56]]"
algoritme,score,housecount,water
Random,23759100.0,60,"[[34, 252, 154, 60]]"
algoritme,score,housecount,water
Random,23965845.0,60,"[[118, 141, 310, 21]]"
algoritme,score,housecount,water
Random,24345285.0,60,"[[44, 227, 200, 131], [90, 131, 258, 83]]"
algoritme,score,housecount,water
Random,23686275.0,60,"[[74, 250, 283, 154], [14, 56, 107, 24]]"
algoritme,score,housecount,water
Random,23801265.0,60,"[[46, 317, 190, 157]]"
algoritme,score,housecount,water
Random,24074955.0,60,"[[190, 154, 208, 135], [184, 106, 351, 36], [2, 189, 174, 125]]"
algoritme,score,housecount,water
Random,23503530.0,60,"[[32, 46, 88, 13], [101, 294, 171, 217], [242, 278, 307, 192], [116, 199, 185, 51]]"
algoritme,score,housecount,water
Random,23725305.0,60,"[[53, 307, 245, 187]]"
algoritme,score,housecount,water
Random,23726760.0,60,"[[49, 289, 337, 209]]"
algoritme,score,housecount,water
Random,23320470.0,60,"[[17, 297, 305, 217]]"
algoritme,score,housecount,water
Random,23608680.0,60,"[[106, 70, 326, 6], [217, 307, 273, 147]]"
algoritme,score,housecount,water
Random,23900670.0,60,"[[43, 156, 66, 147], [94, 226, 271, 97]]"
algoritme,score,housecount,water
Random,24009525.0,60,"[[117, 173, 309, 53]]"
algoritme,score,housecount,water
Random,23973180.0,60,"[[61, 231, 301, 135]]"
algoritme,score,housecount,water
Random,24578325.0,60,"[[54, 256, 122, 38], [333, 286, 351, 230], [174, 86, 310, 33]]"
algoritme,score,housecount,water
Random,23633565.0,60,"[[199, 220, 275, 70], [135, 226, 195, 32]]"
algoritme,score,housecount,water
Random,23869470.0,60,"[[74, 301, 223, 254], [51, 226, 174, 122], [185, 251, 240, 192]]"
algoritme,score,housecount,water
Random,24105465.0,60,"[[120, 102, 317, 46], [167, 319, 243, 161]]"
algoritme,score,housecount,water
Random,24031350.0,60,"[[93, 249, 349, 159]]"
algoritme,score,housecount,water
Random,23756940.0,60,"[[156, 270, 247, 130], [11, 255, 111, 152]]"
algoritme,score,housecount,water
Random,23936580.0,60,"[[0, 131, 78, 101], [118, 157, 343, 65]]"
algoritme,score,housecount,water
Random,23574120.0,60,"[[67, 69, 292, 2], [96, 317, 141, 140]]"
algoritme,score,housecount,water
Random,23746560.0,60,"[[80, 238, 240, 94]]"
algoritme,score,housecount,water
Random,23792325.0,60,"[[266, 86, 355, 16], [33, 311, 115, 106]]"
algoritme,score,housecount,water
Random,24235575.0,60,"[[80, 66, 126, 36], [183, 232, 278, 4]]"
algoritme,score,housecount,water
Random,24242625.0,60,"[[299, 37, 331, 20], [71, 318, 223, 195], [158, 64, 253, 24]]"
algoritme,score,housecount,water
Random,23363670.0,60,"[[84, 288, 340, 198]]"
algoritme,score,housecount,water
Random,24222720.0,60,"[[276, 237, 342, 150], [39, 279, 103, 72], [276, 123, 357, 73]]"
algoritme,score,housecount,water
Random,23934735.0,60,"[[77, 191, 221, 31]]"
algoritme,score,housecount,water
Random,24004800.0,60,"[[166, 264, 286, 72]]"
algoritme,score,housecount,water
Random,24077415.0,60,"[[23, 312, 143, 120]]"
algoritme,score,housecount,water
Random,23770980.0,60,"[[203, 238, 347, 78]]"
algoritme,score,housecount,water
Random,24097440.0,60,"[[143, 142, 213, 47], [77, 304, 200, 262], [259, 213, 355, 127], [237, 84, 293, 31]]"
algoritme,score,housecount,water
Random,24512625.0,60,"[[4, 122, 148, 38], [237, 254, 314, 178], [257, 162, 295, 28]]"
algoritme,score,housecount,water
Random,24455115.0,60,"[[193, 280, 283, 236], [148, 101, 208, 4], [70, 211, 291, 151]]"
algoritme,score,housecount,water
Random,23753070.0,60,"[[78, 290, 168, 34]]"
algoritme,score,housecount,water
Random,23572890.0,60,"[[19, 266, 68, 222], [95, 109, 322, 17]]"
algoritme,score,housecount,water
Random,24248715.0,60,"[[24, 305, 30, 290], [249, 248, 351, 23]]"
algoritme,score,housecount,water
Random,23657970.0,60,"[[179, 257, 275, 17]]"
algoritme,score,housecount,water
Random,24152160.0,60,"[[24, 45, 59, 34], [10, 222, 119, 164], [151, 70, 221, 24], [246, 243, 339, 102]]"
algoritme,score,housecount,water
Random,24076665.0,60,"[[75, 231, 267, 111]]"
algoritme,score,housecount,water
Random,23735235.0,60,"[[78, 190, 318, 94]]"
algoritme,score,housecount,water
Random,24109305.0,60,"[[188, 316, 316, 136]]"
algoritme,score,housecount,water
Random,24054300.0,60,"[[202, 279, 346, 179], [271, 127, 299, 19], [107, 298, 155, 181]]"
algoritme,score,housecount,water
Random,23977095.0,60,"[[68, 263, 248, 135]]"
algoritme,score,housecount,water
Random,23857920.0,60,"[[129, 246, 273, 86]]"
algoritme,score,housecount,water
Random,23781810.0,60,"[[70, 173, 310, 77]]"
algoritme,score,housecount,water
Random,23671770.0,60,"[[127, 316, 315, 266], [19, 229, 129, 105]]"
algoritme,score,housecount,water
Random,24442035.0,60,"[[176, 212, 296, 20]]"
algoritme,score,housecount,water
Random,23560815.0,60,"[[178, 216, 338, 72]]"
algoritme,score,housecount,water
Random,23869110.0,60,"[[18, 187, 164, 40], [198, 141, 234, 103], [165, 227, 179, 212]]"
algoritme,score,housecount,water
Random,24463230.0,60,"[[298, 171, 346, 65], [86, 294, 149, 210], [10, 60, 221, 0]]"
algoritme,score,housecount,water
Random,23955765.0,60,"[[125, 175, 211, 82], [168, 234, 260, 193], [9, 214, 107, 99]]"
algoritme,score,housecount,water
Random,23790990.0,60,"[[133, 197, 151, 170], [30, 142, 220, 31], [263, 133, 324, 109]]"
algoritme,score,housecount,water
Random,24097005.0,60,"[[180, 172, 340, 28]]"
algoritme,score,housecount,water
Random,23424345.0,60,"[[107, 125, 331, 25], [105, 294, 121, 254]]"
algoritme,score,housecount,water
Random,23472195.0,60,"[[109, 302, 253, 142]]"
algoritme,score,housecount,water
Random,23703345.0,60,"[[3, 319, 83, 31]]"
algoritme,score,housecount,water
Random,24736305.0,60,"[[46, 128, 153, 72], [275, 265, 291, 212], [12, 237, 136, 159], [146, 183, 274, 132]]"
algoritme,score,housecount,water
Random,23635695.0,60,"[[38, 228, 128, 72], [214, 171, 289, 51]]"
algoritme,score,housecount,water
Random,24359895.0,60,"[[266, 114, 350, 12], [158, 262, 225, 46]]"
algoritme,score,housecount,water
Random,24024780.0,60,"[[31, 177, 191, 33]]"
algoritme,score,housecount,water
Random,23989830.0,60,"[[262, 203, 360, 125], [2, 213, 10, 210], [85, 275, 169, 92]]"
algoritme,score,housecount,water
Random,23928405.0,60,"[[97, 212, 353, 122]]"
algoritme,score,housecount,water
Random,24466125.0,60,"[[206, 51, 272, 13], [63, 313, 147, 256], [285, 191, 349, 116], [144, 209, 220, 65]]"
algoritme,score,housecount,water
Random,23802450.0,60,"[[198, 96, 226, 17], [83, 285, 210, 121]]"
algoritme,score,housecount,water
Random,24074805.0,60,"[[64, 120, 270, 43], [104, 183, 128, 152], [270, 83, 315, 47], [284, 219, 342, 136]]"
algoritme,score,housecount,water
Random,24336900.0,60,"[[7, 317, 187, 189]]"
algoritme,score,housecount,water
Random,23558385.0,60,"[[95, 155, 335, 59]]"
algoritme,score,housecount,water
Random,23905965.0,60,"[[79, 65, 150, 28], [270, 200, 332, 160], [33, 221, 260, 142]]"
algoritme,score,housecount,water
Random,23937495.0,60,"[[112, 278, 272, 134]]"
algoritme,score,housecount,water
Random,23929965.0,60,"[[285, 195, 327, 119], [54, 246, 96, 152], [148, 294, 218, 70], [63, 11, 83, 0]]"
algoritme,score,housecount,water
