HillClimber,24334350.0,60,94,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,95,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,96,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,97,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,98,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,99,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,100,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,101,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,102,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,103,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,104,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,106,16
algoritme,score,housecount,climb,swaps
HillClimber,24334350.0,60,107,16
algoritme,score,housecount,climb,swaps
HillClimber,24352650.0,60,108,17
algoritme,score,housecount,climb,swaps
HillClimber,24352650.0,60,109,17
algoritme,score,housecount,climb,swaps
HillClimber,24352650.0,60,110,17
algoritme,score,housecount,climb,swaps
HillClimber,24352650.0,60,111,17
algoritme,score,housecount,climb,swaps
HillClimber,24370950.0,60,112,18
algoritme,score,housecount,climb,swaps
HillClimber,24370950.0,60,114,18
algoritme,score,housecount,climb,swaps
HillClimber,24370950.0,60,115,18
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,119,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,120,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,121,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,122,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,124,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,125,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,126,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,128,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,129,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,130,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,131,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,132,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,133,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,135,19
algoritme,score,housecount,climb,swaps
HillClimber,24406575.0,60,136,19
algoritme,score,housecount,climb,swaps
