sep=,
tijd 85.95126128196716
algoritme,score,housecount
Random,13072800.0,20
algoritme,score,housecount
Random,12805080.0,20
algoritme,score,housecount
Random,10268030.0,20
algoritme,score,housecount
Random,11745210.0,20
algoritme,score,housecount
Random,13232520.0,20
algoritme,score,housecount
Random,13852080.0,20
algoritme,score,housecount
Random,11390250.0,20
algoritme,score,housecount
Random,11573340.0,20
algoritme,score,housecount
Random,14654310.0,20
algoritme,score,housecount
Random,15530580.0,20
algoritme,score,housecount
Random,12903600.0,20
algoritme,score,housecount
Random,12651600.0,20
algoritme,score,housecount
Random,12159840.0,20
algoritme,score,housecount
Random,12755580.0,20
algoritme,score,housecount
Random,12334860.0,20
algoritme,score,housecount
Random,13941480.0,20
algoritme,score,housecount
Random,12240540.0,20
algoritme,score,housecount
Random,11808420.0,20
algoritme,score,housecount
Random,12502020.0,20
algoritme,score,housecount
Random,10966530.0,20
algoritme,score,housecount
Random,12356550.0,20
algoritme,score,housecount
Random,13203840.0,20
algoritme,score,housecount
Random,10449180.0,20
algoritme,score,housecount
Random,12644370.0,20
algoritme,score,housecount
Random,10844580.0,20
algoritme,score,housecount
Random,13514520.0,20
algoritme,score,housecount
Random,13197900.0,20
algoritme,score,housecount
Random,11713050.0,20
algoritme,score,housecount
Random,12100980.0,20
algoritme,score,housecount
Random,13338390.0,20
algoritme,score,housecount
Random,14979930.0,20
algoritme,score,housecount
Random,12071010.0,20
algoritme,score,housecount
Random,14060130.0,20
algoritme,score,housecount
Random,12743580.0,20
algoritme,score,housecount
Random,14129330.0,20
algoritme,score,housecount
Random,10470170.0,20
algoritme,score,housecount
Random,12538380.0,20
algoritme,score,housecount
Random,11533680.0,20
algoritme,score,housecount
Random,14288190.0,20
algoritme,score,housecount
Random,14886960.0,20
algoritme,score,housecount
Random,13805940.0,20
algoritme,score,housecount
Random,13027920.0,20
algoritme,score,housecount
Random,10677600.0,20
algoritme,score,housecount
Random,15312300.0,20
algoritme,score,housecount
Random,15910500.0,20
algoritme,score,housecount
Random,15637800.0,20
algoritme,score,housecount
Random,12318780.0,20
algoritme,score,housecount
Random,13885290.0,20
algoritme,score,housecount
Random,9791450.0,20
algoritme,score,housecount
Random,12947370.0,20
algoritme,score,housecount
Random,13580700.0,20
algoritme,score,housecount
Random,13896270.0,20
algoritme,score,housecount
Random,11631180.0,20
algoritme,score,housecount
Random,12417540.0,20
algoritme,score,housecount
Random,12133380.0,20
algoritme,score,housecount
Random,13886910.0,20
algoritme,score,housecount
Random,11937870.0,20
algoritme,score,housecount
Random,12105930.0,20
algoritme,score,housecount
Random,12297090.0,20
algoritme,score,housecount
Random,13522110.0,20
algoritme,score,housecount
Random,12624330.0,20
algoritme,score,housecount
Random,11577150.0,20
algoritme,score,housecount
Random,13948830.0,20
algoritme,score,housecount
Random,13628910.0,20
algoritme,score,housecount
Random,14872380.0,20
algoritme,score,housecount
Random,11696760.0,20
algoritme,score,housecount
Random,11635470.0,20
algoritme,score,housecount
Random,13349760.0,20
algoritme,score,housecount
Random,12751170.0,20
algoritme,score,housecount
Random,11392440.0,20
algoritme,score,housecount
Random,12200460.0,20
algoritme,score,housecount
Random,11953530.0,20
algoritme,score,housecount
Random,12965820.0,20
algoritme,score,housecount
Random,13625760.0,20
algoritme,score,housecount
Random,15122370.0,20
algoritme,score,housecount
Random,11622420.0,20
algoritme,score,housecount
Random,12375090.0,20
algoritme,score,housecount
Random,11988930.0,20
algoritme,score,housecount
Random,16365240.0,20
algoritme,score,housecount
Random,14533950.0,20
algoritme,score,housecount
Random,11555820.0,20
algoritme,score,housecount
Random,13635120.0,20
algoritme,score,housecount
Random,12964140.0,20
algoritme,score,housecount
Random,10736700.0,20
algoritme,score,housecount
Random,8824790.0,20
algoritme,score,housecount
Random,12341040.0,20
algoritme,score,housecount
Random,12825360.0,20
algoritme,score,housecount
Random,13592160.0,20
algoritme,score,housecount
Random,11866680.0,20
algoritme,score,housecount
Random,12341940.0,20
algoritme,score,housecount
Random,12478860.0,20
algoritme,score,housecount
Random,14266200.0,20
algoritme,score,housecount
Random,10248420.0,20
algoritme,score,housecount
Random,13000530.0,20
algoritme,score,housecount
Random,11691600.0,20
algoritme,score,housecount
Random,12159240.0,20
algoritme,score,housecount
Random,10222940.0,20
algoritme,score,housecount
Random,14533170.0,20
algoritme,score,housecount
Random,14101980.0,20
algoritme,score,housecount
Random,12996330.0,20
